Campaign Name,Mailing State/Province,Mailing Zip/Postal Code,Mailing Country,City Year Alumni,Alumni Survey NPS 2022,Alumni Volunteer Interests,Alumni Survey NPS 2021,Alumni Survey NPS 2020,Alumni Survey NPS,2018 Alumni Survey Participant,2019 Alumni Survey Participant,City Year Corps Service Year,City Year Service Location,Education Level at Time of Service,Undergraduate School Name,City Year Site,City Year Site 2,City Year Site 3,Current Professional Industry,Active Staff or Corps,City Year Graduation Year,Is/Was Teacher,Team Type,Hometown City,Hometown State,Undergraduate Degree,Highest Graduate Degree,First Generation College Graduate,Elected/Appointed Official
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,98036,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,98208,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OR,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MI,48301-3143,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MI,48317,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MI,48824-1039,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CO,80202,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70806,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60654,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,PA,,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44113,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CO,80237,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60657,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60636,US,0,,,,,,0,0,,,,,City Year Chicago,,,,0,2020,0,School Service,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03031,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MI,48104,United States,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03842,United States,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03053,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,Singapore,738092,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,ON,L5M4N5,Canada,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NY,10456,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70815,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,01983,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,KY,40222,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,01810,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,RI,02893,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,RI,02886,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03110,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03102,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03054-4843,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03110,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03102,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03079,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70712,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70113,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70115,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,75225-8146,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70005,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70003-1037,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,33129-2707,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90245,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MI,48202,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CO,80231,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,AR,72404,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,RI,02903-3215,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,78218-1778,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,32204,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03109,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70804-4243,USA,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WI,53215,US,0,,,,,,0,0,,,,,City Year Milwaukee,,,,0,2020,0,School Service,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WI,53188,US,0,,,,,,0,0,,,,,City Year Milwaukee,,,,0,2020,0,School Service,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WI,53208,US,0,,,,,,0,0,,,,,City Year Milwaukee,,,,0,2020,0,School Service,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70072,US,0,,,,,,0,0,,,,,City Year New Orleans,,,,0,2020,0,School Service,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,32245,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,32210,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OK,74104,US,0,,,,,,0,0,,,,,City Year Tulsa,,,,0,2020,0,School Service,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OK,73072,US,0,,,,,,0,0,,,,,City Year Tulsa,,,,0,2020,0,School Service,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70737,US,0,,,,,,0,0,,,,,City Year Tulsa,,,,0,2020,0,School Service,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02124,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02135,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02210,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,32801,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,95818,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MO,64111,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02210,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,38104,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02124,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02141,USA,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02135,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,01752,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02114,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MI,48226-3485,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44115,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,RI,02806,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,95113,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,98106,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90017,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,94111,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,32218,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90036,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44115,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44114,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44125,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44109,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NY,14202,USA,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MI,48226,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,32206,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,38104,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,38152,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90027-1825,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90291-3405,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90017-5104,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90212-2946,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44115,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44114,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44113,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44106,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44103,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70809,United States,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03301,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CO,80210,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CO,80211,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03103,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03106,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03109,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03104-1721,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03101-2605,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OR,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,98115,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MT,59801,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,98102,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
